InspectionID,HiveID,Date,Brood,Bees,Queen,Food,Stressors,Space,Percent_Met,Healthy,Hive_Tag,ApiaryID,Apiary,Station_City,StationID,Temperature,Humidity,Dew_Point,Wind_Speed,Wind_Gust,Pressure,Precip,Healthy_Binary
175,8,05/08/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT104,1,BBCC,Durham,2.0,58.0,46.833333333333336,34.083333333333336,4.833333333333333,5.916666666666667,29.51,0.0,1
176,8,05/08/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT104,1,BBCC,Durham,2.0,58.0,46.833333333333336,34.083333333333336,4.833333333333333,5.916666666666667,29.51,0.0,1
177,8,05/16/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,HT104,1,BBCC,Durham,2.0,72.875,63.166666666666664,57.875,3.375,0.0,29.595416666666665,0.0,0
178,8,05/16/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,HT104,1,BBCC,Durham,2.0,72.875,63.166666666666664,57.875,3.375,0.0,29.595416666666665,0.0,0
179,8,05/25/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT104,1,BBCC,Durham,2.0,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,1
180,8,05/25/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT104,1,BBCC,Durham,2.0,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,1
194,8,08/24/2017,1.0,1.0,1.0,1.0,0.0,0.5,75,No,HT104,1,BBCC,Durham,2.0,76.875,76.16666666666667,68.16666666666667,6.208333333333333,1.6666666666666667,29.468333333333334,0.0,0
195,8,08/30/2017,0.0,1.0,1.0,0.0,0.0,1.0,50,No,HT104,1,BBCC,Durham,2.0,70.91666666666667,79.875,63.75,1.7083333333333333,0.0,29.582083333333333,0.0,0
196,8,09/05/2017,1.0,1.0,1.0,0.0,0.0,1.0,67,No,HT104,1,BBCC,Durham,2.0,75.58333333333333,74.75,66.29166666666667,8.041666666666666,3.5833333333333335,29.444166666666664,0.004166666666666667,0
197,8,09/13/2017,0.0,0.0,0.0,1.0,0.0,0.0,17,No,HT104,1,BBCC,Durham,2.0,72.41666666666667,79.41666666666667,64.875,6.5,0.0,29.45625,0.0,0
199,9,07/27/2016,1.0,1.0,0.0,1.0,0.0,0.0,50,No,HT105,1,BBCC,Durham,2.0,82.625,78.875,75.0,2.125,0.0,29.49875,0.0,0
200,9,08/01/2016,1.0,1.0,1.0,1.0,0.0,0.0,67,No,HT105,1,BBCC,Durham,2.0,80.20833333333333,80.375,73.25,5.75,0.0,29.591250000000002,0.0,0
201,9,08/08/2016,0.0,1.0,0.0,1.0,0.0,1.0,50,No,HT105,1,BBCC,Durham,2.0,78.08333333333333,82.625,72.16666666666667,6.458333333333333,2.3333333333333335,29.54875,0.024999999999999998,0
202,9,08/15/2016,1.0,1.0,0.0,0.0,0.0,1.0,50,No,HT105,1,BBCC,Durham,2.0,84.36363636363636,70.72727272727273,73.27272727272727,6.2272727272727275,0.0,29.707272727272724,0.0,0
203,9,08/22/2016,1.0,1.0,0.0,1.0,1.0,1.0,83,No,HT105,1,BBCC,Durham,2.0,77.08333333333333,59.625,60.625,3.125,0.0,29.634583333333335,0.0,0
204,9,08/29/2016,1.0,1.0,0.0,0.0,1.0,1.0,67,No,HT105,1,BBCC,Durham,2.0,78.54166666666667,66.29166666666667,65.08333333333333,5.791666666666667,0.0,29.65833333333333,0.0,0
205,9,09/08/2016,1.0,1.0,1.0,0.0,1.0,1.0,83,No,HT105,1,BBCC,Durham,2.0,81.45833333333333,61.833333333333336,65.91666666666667,6.791666666666667,1.5833333333333333,29.555000000000003,0.0,0
206,9,09/16/2016,1.0,1.0,0.0,0.0,1.0,1.0,67,No,HT105,1,BBCC,Durham,2.0,74.54166666666667,72.41666666666667,64.75,8.5,0.8333333333333334,29.731666666666666,0.0,0
207,9,09/27/2016,1.0,1.0,0.0,1.0,1.0,1.0,83,No,HT105,1,BBCC,Durham,2.0,72.79166666666667,84.875,67.83333333333333,3.875,0.0,29.4825,0.0,0
208,9,10/04/2016,1.0,1.0,0.0,1.0,1.0,1.0,83,No,HT105,1,BBCC,Durham,2.0,67.375,77.66666666666667,59.458333333333336,8.166666666666666,2.3333333333333335,29.679166666666664,0.0,0
209,9,10/11/2016,1.0,1.0,0.0,1.0,0.0,1.0,67,No,HT105,1,BBCC,Durham,2.0,54.125,74.91666666666667,44.791666666666664,3.3333333333333335,0.0,29.902083333333334,0.0,0
210,9,10/24/2016,1.0,1.0,0.0,1.0,0.0,1.0,67,No,HT105,1,BBCC,Durham,2.0,61.916666666666664,59.833333333333336,46.375,6.041666666666667,0.9166666666666666,29.655416666666667,0.0,0
211,9,03/07/2017,0.0,0.0,0.0,1.0,0.0,0.0,17,No,HT105,1,BBCC,Durham,2.0,62.875,55.791666666666664,45.791666666666664,14.166666666666666,12.5,29.815416666666668,0.0,0
212,9,03/07/2017,0.0,0.0,0.0,1.0,0.0,0.0,17,No,HT105,1,BBCC,Durham,2.0,62.875,55.791666666666664,45.791666666666664,14.166666666666666,12.5,29.815416666666668,0.0,0
213,9,03/24/2017,0.0,0.0,0.0,1.0,0.0,0.0,17,No,HT105,1,BBCC,Durham,2.0,54.5,55.458333333333336,38.25,9.583333333333334,0.9166666666666666,29.963333333333335,0.0,0
214,9,03/24/2017,0.0,0.0,0.0,1.0,0.0,0.0,17,No,HT105,1,BBCC,Durham,2.0,54.5,55.458333333333336,38.25,9.583333333333334,0.9166666666666666,29.963333333333335,0.0,0
215,9,03/29/2017,0.0,0.0,0.0,1.0,0.0,0.0,17,No,HT105,1,BBCC,Durham,2.0,64.125,63.333333333333336,51.0,4.791666666666667,0.75,29.578333333333333,0.0,0
216,9,03/29/2017,0.0,0.0,0.0,1.0,0.0,0.0,17,No,HT105,1,BBCC,Durham,2.0,64.125,63.333333333333336,51.0,4.791666666666667,0.75,29.578333333333333,0.0,0
220,10,08/01/2016,1.0,1.0,1.0,1.0,1.0,0.0,83,No,HT106,1,BBCC,Durham,2.0,80.20833333333333,80.375,73.25,5.75,0.0,29.591250000000002,0.0,0
221,10,08/08/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,78.08333333333333,82.625,72.16666666666667,6.458333333333333,2.3333333333333335,29.54875,0.024999999999999998,0
222,10,08/16/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT106,1,BBCC,Durham,2.0,85.25,67.70833333333333,72.625,7.458333333333333,0.0,29.72791666666667,0.0,1
223,10,08/22/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,77.08333333333333,59.625,60.625,3.125,0.0,29.634583333333335,0.0,0
224,10,08/29/2016,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT106,1,BBCC,Durham,2.0,78.54166666666667,66.29166666666667,65.08333333333333,5.791666666666667,0.0,29.65833333333333,0.0,1
225,10,09/08/2016,1.0,1.0,1.0,0.0,0.0,1.0,67,No,HT106,1,BBCC,Durham,2.0,81.45833333333333,61.833333333333336,65.91666666666667,6.791666666666667,1.5833333333333333,29.555000000000003,0.0,0
226,10,09/16/2016,1.0,1.0,1.0,1.0,0.5,1.0,92,No,HT106,1,BBCC,Durham,2.0,74.54166666666667,72.41666666666667,64.75,8.5,0.8333333333333334,29.731666666666666,0.0,0
227,10,09/27/2016,0.0,1.0,1.0,1.0,1.0,0.0,67,No,HT106,1,BBCC,Durham,2.0,72.79166666666667,84.875,67.83333333333333,3.875,0.0,29.4825,0.0,0
228,10,10/04/2016,1.0,1.0,1.0,0.0,0.0,1.0,67,No,HT106,1,BBCC,Durham,2.0,67.375,77.66666666666667,59.458333333333336,8.166666666666666,2.3333333333333335,29.679166666666664,0.0,0
229,10,10/11/2016,1.0,1.0,1.0,0.0,1.0,0.0,67,No,HT106,1,BBCC,Durham,2.0,54.125,74.91666666666667,44.791666666666664,3.3333333333333335,0.0,29.902083333333334,0.0,0
230,10,10/24/2016,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,61.916666666666664,59.833333333333336,46.375,6.041666666666667,0.9166666666666666,29.655416666666667,0.0,0
231,10,03/07/2017,1.0,1.0,0.0,1.0,0.0,0.0,50,No,HT106,1,BBCC,Durham,2.0,62.875,55.791666666666664,45.791666666666664,14.166666666666666,12.5,29.815416666666668,0.0,0
232,10,03/07/2017,1.0,1.0,0.0,1.0,0.0,0.0,50,No,HT106,1,BBCC,Durham,2.0,62.875,55.791666666666664,45.791666666666664,14.166666666666666,12.5,29.815416666666668,0.0,0
233,10,03/24/2017,0.0,0.5,0.0,1.0,0.0,0.0,25,No,HT106,1,BBCC,Durham,2.0,54.5,55.458333333333336,38.25,9.583333333333334,0.9166666666666666,29.963333333333335,0.0,0
234,10,03/24/2017,0.0,0.5,0.0,1.0,0.0,0.0,25,No,HT106,1,BBCC,Durham,2.0,54.5,55.458333333333336,38.25,9.583333333333334,0.9166666666666666,29.963333333333335,0.0,0
235,10,03/29/2017,0.0,1.0,0.0,1.0,0.0,1.0,50,No,HT106,1,BBCC,Durham,2.0,64.125,63.333333333333336,51.0,4.791666666666667,0.75,29.578333333333333,0.0,0
236,10,03/29/2017,0.0,1.0,0.0,1.0,0.0,1.0,50,No,HT106,1,BBCC,Durham,2.0,64.125,63.333333333333336,51.0,4.791666666666667,0.75,29.578333333333333,0.0,0
237,10,04/04/2017,0.0,1.0,1.0,1.0,1.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,0
238,10,04/04/2017,0.0,1.0,1.0,1.0,1.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,0
239,10,04/10/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,64.83333333333333,51.166666666666664,44.916666666666664,9.625,3.2916666666666665,29.798333333333332,0.0,0
240,10,04/10/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,64.83333333333333,51.166666666666664,44.916666666666664,9.625,3.2916666666666665,29.798333333333332,0.0,0
243,10,04/21/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,HT106,1,BBCC,Durham,2.0,73.91666666666667,68.33333333333333,61.666666666666664,7.25,2.3333333333333335,29.472916666666666,0.0,0
244,10,04/21/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,HT106,1,BBCC,Durham,2.0,73.91666666666667,68.33333333333333,61.666666666666664,7.25,2.3333333333333335,29.472916666666666,0.0,0
245,10,04/28/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,HT106,1,BBCC,Durham,2.0,78.125,69.41666666666667,66.83333333333333,9.208333333333334,1.6666666666666667,29.564166666666665,0.0,0
246,10,04/28/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,HT106,1,BBCC,Durham,2.0,78.125,69.41666666666667,66.83333333333333,9.208333333333334,1.6666666666666667,29.564166666666665,0.0,0
247,10,05/02/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,67.95833333333333,59.916666666666664,51.791666666666664,11.958333333333334,8.458333333333334,29.410833333333333,0.0,0
248,10,05/02/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,67.95833333333333,59.916666666666664,51.791666666666664,11.958333333333334,8.458333333333334,29.410833333333333,0.0,0
249,10,05/08/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,58.0,46.833333333333336,34.083333333333336,4.833333333333333,5.916666666666667,29.51,0.0,0
250,10,05/08/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,58.0,46.833333333333336,34.083333333333336,4.833333333333333,5.916666666666667,29.51,0.0,0
251,10,05/16/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,HT106,1,BBCC,Durham,2.0,72.875,63.166666666666664,57.875,3.375,0.0,29.595416666666665,0.0,0
252,10,05/16/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,HT106,1,BBCC,Durham,2.0,72.875,63.166666666666664,57.875,3.375,0.0,29.595416666666665,0.0,0
253,10,05/25/2017,1.0,1.0,0.0,1.0,0.0,1.0,67,No,HT106,1,BBCC,Durham,2.0,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,0
254,10,05/25/2017,1.0,1.0,0.0,1.0,0.0,1.0,67,No,HT106,1,BBCC,Durham,2.0,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,0
268,10,08/24/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,76.875,76.16666666666667,68.16666666666667,6.208333333333333,1.6666666666666667,29.468333333333334,0.0,0
269,10,08/30/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,70.91666666666667,79.875,63.75,1.7083333333333333,0.0,29.582083333333333,0.0,0
270,10,09/05/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,HT106,1,BBCC,Durham,2.0,75.58333333333333,74.75,66.29166666666667,8.041666666666666,3.5833333333333335,29.444166666666664,0.004166666666666667,0
271,10,09/13/2017,0.0,1.0,0.0,1.0,1.0,1.0,67,No,HT106,1,BBCC,Durham,2.0,72.41666666666667,79.41666666666667,64.875,6.5,0.0,29.45625,0.0,0
273,10,09/25/2017,0.0,1.0,1.0,1.0,0.0,1.0,67,No,HT106,1,BBCC,Durham,2.0,73.08333333333333,75.79166666666667,64.66666666666667,6.666666666666667,0.0,29.50791666666667,0.0,0
274,10,10/03/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT106,1,BBCC,Durham,2.0,62.75,70.5,51.416666666666664,6.375,0.0,30.015,0.0,1
275,10,10/10/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,HT106,1,BBCC,Durham,2.0,79.29166666666667,87.20833333333333,74.95833333333333,6.875,0.6666666666666666,29.61,0.0,0
276,10,10/17/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,52.625,64.91666666666667,39.666666666666664,5.541666666666667,3.9583333333333335,29.834999999999997,0.0,0
277,10,10/24/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,HT106,1,BBCC,Durham,2.0,62.625,85.625,57.791666666666664,6.75,0.875,29.360833333333332,0.0,0
278,10,11/03/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT106,1,BBCC,Durham,2.0,64.95833333333333,80.33333333333333,57.666666666666664,2.1666666666666665,0.0,29.66,0.0,0
279,11,04/04/2017,0.0,0.0,1.0,1.0,1.0,1.0,67,No,HT107,1,BBCC,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,0
280,11,04/04/2017,0.0,0.0,1.0,1.0,1.0,1.0,67,No,HT107,1,BBCC,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,0
281,11,04/10/2017,0.0,0.0,1.0,1.0,1.0,1.0,67,No,HT107,1,BBCC,Durham,2.0,64.83333333333333,51.166666666666664,44.916666666666664,9.625,3.2916666666666665,29.798333333333332,0.0,0
282,11,04/10/2017,0.0,0.0,1.0,1.0,1.0,1.0,67,No,HT107,1,BBCC,Durham,2.0,64.83333333333333,51.166666666666664,44.916666666666664,9.625,3.2916666666666665,29.798333333333332,0.0,0
283,11,04/21/2017,0.0,0.0,0.0,1.0,0.0,1.0,33,No,HT107,1,BBCC,Durham,2.0,73.91666666666667,68.33333333333333,61.666666666666664,7.25,2.3333333333333335,29.472916666666666,0.0,0
284,11,04/21/2017,0.0,0.0,0.0,1.0,0.0,1.0,33,No,HT107,1,BBCC,Durham,2.0,73.91666666666667,68.33333333333333,61.666666666666664,7.25,2.3333333333333335,29.472916666666666,0.0,0
285,11,04/28/2017,0.0,1.0,0.0,1.0,0.0,1.0,50,No,HT107,1,BBCC,Durham,2.0,78.125,69.41666666666667,66.83333333333333,9.208333333333334,1.6666666666666667,29.564166666666665,0.0,0
286,11,04/28/2017,0.0,1.0,0.0,1.0,0.0,1.0,50,No,HT107,1,BBCC,Durham,2.0,78.125,69.41666666666667,66.83333333333333,9.208333333333334,1.6666666666666667,29.564166666666665,0.0,0
287,11,05/02/2017,0.0,0.0,0.0,1.0,0.0,1.0,33,No,HT107,1,BBCC,Durham,2.0,67.95833333333333,59.916666666666664,51.791666666666664,11.958333333333334,8.458333333333334,29.410833333333333,0.0,0
288,11,05/02/2017,0.0,0.0,0.0,1.0,0.0,1.0,33,No,HT107,1,BBCC,Durham,2.0,67.95833333333333,59.916666666666664,51.791666666666664,11.958333333333334,8.458333333333334,29.410833333333333,0.0,0
289,11,05/08/2017,0.0,0.5,0.0,1.0,0.0,1.0,42,No,HT107,1,BBCC,Durham,2.0,58.0,46.833333333333336,34.083333333333336,4.833333333333333,5.916666666666667,29.51,0.0,0
290,11,05/08/2017,0.0,0.5,0.0,1.0,0.0,1.0,42,No,HT107,1,BBCC,Durham,2.0,58.0,46.833333333333336,34.083333333333336,4.833333333333333,5.916666666666667,29.51,0.0,0
291,11,05/16/2017,0.0,1.0,0.0,0.0,0.0,1.0,33,No,HT107,1,BBCC,Durham,2.0,72.875,63.166666666666664,57.875,3.375,0.0,29.595416666666665,0.0,0
292,11,05/16/2017,0.0,1.0,0.0,0.0,0.0,1.0,33,No,HT107,1,BBCC,Durham,2.0,72.875,63.166666666666664,57.875,3.375,0.0,29.595416666666665,0.0,0
293,11,05/25/2017,0.0,1.0,1.0,1.0,0.0,1.0,67,No,HT107,1,BBCC,Durham,2.0,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,0
294,11,05/25/2017,0.0,1.0,1.0,1.0,0.0,1.0,67,No,HT107,1,BBCC,Durham,2.0,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,0
308,11,08/24/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT107,1,BBCC,Durham,2.0,76.875,76.16666666666667,68.16666666666667,6.208333333333333,1.6666666666666667,29.468333333333334,0.0,1
309,11,08/30/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT107,1,BBCC,Durham,2.0,70.91666666666667,79.875,63.75,1.7083333333333333,0.0,29.582083333333333,0.0,0
310,11,09/05/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT107,1,BBCC,Durham,2.0,75.58333333333333,74.75,66.29166666666667,8.041666666666666,3.5833333333333335,29.444166666666664,0.004166666666666667,1
311,11,09/13/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT107,1,BBCC,Durham,2.0,72.41666666666667,79.41666666666667,64.875,6.5,0.0,29.45625,0.0,0
313,11,09/25/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT107,1,BBCC,Durham,2.0,73.08333333333333,75.79166666666667,64.66666666666667,6.666666666666667,0.0,29.50791666666667,0.0,0
314,11,10/03/2017,1.0,1.0,1.0,0.0,1.0,1.0,83,No,HT107,1,BBCC,Durham,2.0,62.75,70.5,51.416666666666664,6.375,0.0,30.015,0.0,0
315,11,10/10/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT107,1,BBCC,Durham,2.0,79.29166666666667,87.20833333333333,74.95833333333333,6.875,0.6666666666666666,29.61,0.0,0
316,11,10/17/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT107,1,BBCC,Durham,2.0,52.625,64.91666666666667,39.666666666666664,5.541666666666667,3.9583333333333335,29.834999999999997,0.0,0
317,11,10/24/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT107,1,BBCC,Durham,2.0,62.625,85.625,57.791666666666664,6.75,0.875,29.360833333333332,0.0,0
318,11,11/03/2017,0.0,1.0,1.0,0.0,0.0,1.0,50,No,HT107,1,BBCC,Durham,2.0,64.95833333333333,80.33333333333333,57.666666666666664,2.1666666666666665,0.0,29.66,0.0,0
319,12,04/04/2017,0.0,0.0,1.0,1.0,1.0,1.0,67,No,HT108,1,BBCC,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,0
320,12,04/04/2017,0.0,0.0,1.0,1.0,1.0,1.0,67,No,HT108,1,BBCC,Durham,2.0,70.375,63.125,55.25,13.541666666666666,10.166666666666666,29.28375,0.0,0
321,12,04/10/2017,0.0,0.0,1.0,1.0,0.0,1.0,50,No,HT108,1,BBCC,Durham,2.0,64.83333333333333,51.166666666666664,44.916666666666664,9.625,3.2916666666666665,29.798333333333332,0.0,0
322,12,04/10/2017,0.0,0.0,1.0,1.0,0.0,1.0,50,No,HT108,1,BBCC,Durham,2.0,64.83333333333333,51.166666666666664,44.916666666666664,9.625,3.2916666666666665,29.798333333333332,0.0,0
323,12,04/21/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,HT108,1,BBCC,Durham,2.0,73.91666666666667,68.33333333333333,61.666666666666664,7.25,2.3333333333333335,29.472916666666666,0.0,0
324,12,04/21/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,HT108,1,BBCC,Durham,2.0,73.91666666666667,68.33333333333333,61.666666666666664,7.25,2.3333333333333335,29.472916666666666,0.0,0
327,12,05/02/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,HT108,1,BBCC,Durham,2.0,67.95833333333333,59.916666666666664,51.791666666666664,11.958333333333334,8.458333333333334,29.410833333333333,0.0,0
328,12,05/02/2017,1.0,1.0,1.0,1.0,1.0,0.0,83,No,HT108,1,BBCC,Durham,2.0,67.95833333333333,59.916666666666664,51.791666666666664,11.958333333333334,8.458333333333334,29.410833333333333,0.0,0
329,12,05/08/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,58.0,46.833333333333336,34.083333333333336,4.833333333333333,5.916666666666667,29.51,0.0,0
330,12,05/08/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,58.0,46.833333333333336,34.083333333333336,4.833333333333333,5.916666666666667,29.51,0.0,0
331,12,05/16/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,72.875,63.166666666666664,57.875,3.375,0.0,29.595416666666665,0.0,0
332,12,05/16/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,72.875,63.166666666666664,57.875,3.375,0.0,29.595416666666665,0.0,0
333,12,05/25/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,0
334,12,05/25/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,66.625,79.95833333333333,59.666666666666664,11.541666666666666,8.333333333333334,29.118750000000002,0.03333333333333333,0
347,12,08/24/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,76.875,76.16666666666667,68.16666666666667,6.208333333333333,1.6666666666666667,29.468333333333334,0.0,0
348,12,08/30/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,70.91666666666667,79.875,63.75,1.7083333333333333,0.0,29.582083333333333,0.0,0
349,12,09/05/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,75.58333333333333,74.75,66.29166666666667,8.041666666666666,3.5833333333333335,29.444166666666664,0.004166666666666667,0
350,12,09/13/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,72.41666666666667,79.41666666666667,64.875,6.5,0.0,29.45625,0.0,0
352,12,09/25/2017,1.0,1.0,1.0,0.0,0.0,1.0,67,No,HT108,1,BBCC,Durham,2.0,73.08333333333333,75.79166666666667,64.66666666666667,6.666666666666667,0.0,29.50791666666667,0.0,0
353,12,10/03/2017,0.0,1.0,1.0,1.0,1.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,62.75,70.5,51.416666666666664,6.375,0.0,30.015,0.0,0
354,12,10/10/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,79.29166666666667,87.20833333333333,74.95833333333333,6.875,0.6666666666666666,29.61,0.0,0
355,12,10/17/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,52.625,64.91666666666667,39.666666666666664,5.541666666666667,3.9583333333333335,29.834999999999997,0.0,0
356,12,10/24/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT108,1,BBCC,Durham,2.0,62.625,85.625,57.791666666666664,6.75,0.875,29.360833333333332,0.0,0
357,12,11/03/2017,1.0,1.0,1.0,1.0,0.0,0.0,67,No,HT108,1,BBCC,Durham,2.0,64.95833333333333,80.33333333333333,57.666666666666664,2.1666666666666665,0.0,29.66,0.0,0
358,13,08/24/2017,1.0,1.0,1.0,1.0,1.0,1.0,100,Yes,HT109,1,BBCC,Durham,2.0,76.875,76.16666666666667,68.16666666666667,6.208333333333333,1.6666666666666667,29.468333333333334,0.0,1
359,13,08/30/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT109,1,BBCC,Durham,2.0,70.91666666666667,79.875,63.75,1.7083333333333333,0.0,29.582083333333333,0.0,0
360,13,09/05/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT109,1,BBCC,Durham,2.0,75.58333333333333,74.75,66.29166666666667,8.041666666666666,3.5833333333333335,29.444166666666664,0.004166666666666667,0
361,13,09/13/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT109,1,BBCC,Durham,2.0,72.41666666666667,79.41666666666667,64.875,6.5,0.0,29.45625,0.0,0
362,13,09/25/2017,1.0,1.0,1.0,0.0,0.0,1.0,67,No,HT109,1,BBCC,Durham,2.0,73.08333333333333,75.79166666666667,64.66666666666667,6.666666666666667,0.0,29.50791666666667,0.0,0
363,13,10/03/2017,1.0,1.0,1.0,0.0,0.0,1.0,67,No,HT109,1,BBCC,Durham,2.0,62.75,70.5,51.416666666666664,6.375,0.0,30.015,0.0,0
364,13,10/10/2017,1.0,1.0,1.0,1.0,0.0,1.0,83,No,HT109,1,BBCC,Durham,2.0,79.29166666666667,87.20833333333333,74.95833333333333,6.875,0.6666666666666666,29.61,0.0,0
365,13,10/17/2017,1.0,1.0,1.0,0.0,0.0,0.0,50,No,HT109,1,BBCC,Durham,2.0,52.625,64.91666666666667,39.666666666666664,5.541666666666667,3.9583333333333335,29.834999999999997,0.0,0
366,13,10/24/2017,1.0,1.0,1.0,0.0,0.0,0.0,50,No,HT109,1,BBCC,Durham,2.0,62.625,85.625,57.791666666666664,6.75,0.875,29.360833333333332,0.0,0
367,13,11/03/2017,0.0,1.0,1.0,0.0,0.0,0.0,33,No,HT109,1,BBCC,Durham,2.0,64.95833333333333,80.33333333333333,57.666666666666664,2.1666666666666665,0.0,29.66,0.0,0
380,26,03/29/2017,0.0,0.0,0.0,1.0,0.0,1.0,33,No,swarm,1,BBCC,Durham,2.0,64.125,63.333333333333336,51.0,4.791666666666667,0.75,29.578333333333333,0.0,0
